feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean
K15738,0.0,2.380511482870796e-05,0.0,5.850870110491921e-05,3.27609226013289e-05,5.1529242420715284e-06,8.458570086876198e-05,2.925905194939851e-05
K02517,5.0582655659642765e-06,8.420009756031647e-05,4.0001587913266815e-05,0.0,1.25814542795182e-06,2.5703202886379627e-05,4.8546075471386294e-05,2.9252482117895042e-05
K01869,5.999143954399025e-06,5.722535977577766e-05,1.9427046167565077e-05,5.613213160382958e-06,8.805881851667275e-05,0.0,2.7927922158760274e-05,2.917878624765111e-05
K12147,1.8731208792803983e-05,3.578328228695551e-05,4.611779385675667e-05,7.94497004113269e-05,1.9883676671199356e-06,3.989302251881629e-06,1.8036206183501924e-05,2.9156551635763788e-05
K11206,0.0,4.1280914774974565e-05,0.0,3.294961320608227e-05,9.800365367901295e-05,1.5837235658017105e-05,1.6019599033321587e-05,2.9155859478772642e-05
K01447,2.9022053442913885e-06,3.9993504735002804e-05,8.848389800174158e-06,5.007682441968049e-05,5.83865583312221e-05,0.0,4.38629268824404e-05,2.9152915644687338e-05
K01262,0.0,5.087806239613119e-05,2.6126968383384905e-05,4.0665610383439204e-05,9.150475397721498e-06,2.551029413501352e-05,5.171748504606006e-05,2.9149842248821483e-05
K03736,3.8009241313864224e-05,1.8637513541200414e-05,2.0953558294177606e-05,4.74878526534489e-05,1.0238502147427203e-05,4.8737567384826586e-05,1.9963252879131726e-05,2.9146784030582385e-05
K16711,5.0110259274031836e-05,1.2257449281019526e-05,5.83724348793368e-06,0.0,1.1348416313189026e-05,9.838261545878148e-05,2.6007662721478772e-05,2.9134806648062046e-05
K21575,0.0,4.53247663140639e-05,0.0,6.966993319211729e-06,3.804852128713636e-05,1.2198583903130483e-05,0.00010103873584906505,2.9082514381801077e-05
K11959,2.686241815786681e-05,2.3809565640289546e-05,0.0,1.652330301774985e-05,0.00010041381061993344,0.0,3.580578219483254e-05,2.9059268518667456e-05
K02810,1.0452804508299175e-05,6.223862960272821e-05,1.1980746747771834e-05,3.505947560755332e-05,2.880505874967129e-05,1.7622458029226893e-05,3.7236254858770786e-05,2.905648972914593e-05
K05352,9.709589730038543e-05,5.466843807014308e-05,5.791548376420319e-06,2.2592350413819075e-05,0.0,1.6703211143775633e-05,6.425675291152798e-06,2.903958865652805e-05
K04335,0.0,5.613277446770559e-05,0.00011330433805412061,0.0,0.0,1.5842867779982416e-05,1.7953168948081503e-05,2.903330703569859e-05
K09892,3.2350442190683904e-05,3.882569562604157e-05,3.310384860486893e-05,1.796492561027953e-05,6.090902667837098e-05,1.0406886331187789e-05,9.532449464004941e-06,2.9013324929348237e-05
K11068,0.0,8.258860132136093e-06,0.0,6.954873293304738e-05,6.594660297422091e-05,0.0,5.9297620454628517e-05,2.9007402356290415e-05
K15974,0.0,0.00010021562852009569,2.9480574729259242e-05,3.9725391570920955e-06,1.439557265943012e-05,2.3449951014125315e-05,3.145826794247771e-05,2.899607628892574e-05
K07733,0.0,3.174775663771252e-05,3.576931142003774e-05,4.806949649870805e-05,0.0,5.715613823131884e-06,8.166571537004614e-05,2.899541339280519e-05
K15549,0.0,8.347470990728603e-05,7.249838684403215e-05,0.0,5.435895663943031e-06,1.4668805702474321e-05,2.6877768915795076e-05,2.8993652433361512e-05
K00324,2.382051787383457e-05,0.00010042735861429121,5.241655135434872e-06,1.7170118540998682e-05,2.603686606593054e-05,0.0,3.0216317469375194e-05,2.8987547671409297e-05
K23007,0.0,3.681816146145289e-05,7.811568610019972e-05,3.779586908451585e-05,2.4589568813455692e-05,0.0,2.5505243554338932e-05,2.897493271628044e-05
K00602,2.1975029147026188e-05,7.086568373531936e-05,0.0,3.235292966092443e-05,2.5841077651372693e-05,1.730357010469914e-05,3.441039175095172e-05,2.8964097435756216e-05
K11066,5.646432634987531e-06,1.1211534806882502e-05,3.587667001324072e-05,0.00012133966396645628,1.113912404234985e-05,0.0,1.7535231984821e-05,2.896409392124827e-05
K16348,0.0,7.46021758212836e-05,1.2538326714571927e-05,4.682728580460751e-05,2.328924824198926e-05,7.77218559246092e-06,3.764925990100467e-05,2.8954068867988268e-05
K03071,1.5235284404528974e-05,7.487675268078488e-05,2.361923524602513e-05,1.0593437752245583e-05,6.263287265441719e-05,4.752692924735935e-06,1.062257480211841e-05,2.890469292355087e-05
K02437,0.0,3.307162139036518e-05,1.4794318591786945e-05,7.0955976303625635e-06,3.655381662444997e-05,1.3177445071804389e-05,9.763738981486854e-05,2.8904312731948224e-05
K10549,0.0,6.459577205658837e-05,2.348577691094707e-05,2.365149098051392e-05,2.2190612616339425e-05,0.0,6.826362977279224e-05,2.8883897476740146e-05
K01811,0.0,3.0418805710762132e-05,2.136660103525301e-05,2.4627119604480464e-05,3.326920738046225e-05,5.262443956846122e-06,8.724070347571628e-05,2.8883554451931464e-05
K02939,1.674105654097799e-05,1.1901933494068739e-05,0.0,8.584982196130743e-05,4.878405742175316e-05,1.9141164217773515e-06,3.686740598093758e-05,2.886548454583175e-05
K09808,2.4946662116573992e-05,6.899976721165653e-05,2.880450819236901e-05,1.92642416660948e-05,5.394948725375928e-06,1.560375986695645e-05,3.903751956744515e-05,2.88644867637817e-05
K07310,2.559233498949812e-05,4.327054508007363e-05,0.0,2.4138450476209047e-05,1.602766188487302e-05,5.9583445807701085e-06,8.69175628054224e-05,2.8843557116692336e-05
K05367,6.609193123513808e-05,6.696072497287477e-05,0.0,2.0795592432673502e-05,6.946223814342478e-06,4.790826862898934e-06,3.5891247844338544e-05,2.8782363880323757e-05
K09158,8.196062685418485e-05,1.017166677450617e-05,7.912591463884693e-06,0.0,1.755775477922121e-05,1.0724218166270263e-05,7.286966160389314e-05,2.8742359948851473e-05
K03606,8.751365150089349e-06,5.607929586665395e-05,2.6171108760354286e-05,4.443414343700926e-05,1.5118708519494517e-05,3.299148363132414e-05,1.7627534155560552e-05,2.8739091360069433e-05
K00370,4.1424173711204826e-05,4.988565548349702e-05,2.5399261887105974e-05,1.2788537949983401e-05,4.9389729373370184e-05,0.0,2.2161161990651423e-05,2.872121719940183e-05
K18837,0.0,6.666775484262451e-05,1.5665431688384685e-05,1.4721643294282394e-05,1.3424657966801278e-05,5.290050220226299e-06,8.507152726520974e-05,2.8691580753932703e-05
K02343,0.0,1.5531825630698613e-05,0.0,7.670991542336782e-05,4.5358168184417404e-05,1.506215598147595e-05,4.776760896140628e-05,2.863281059733801e-05
K00855,8.417671312952607e-06,4.630349224556187e-05,6.379691716338346e-05,4.503835506430029e-05,1.490296199932529e-05,1.671198841185809e-05,5.163646098588531e-06,2.8619290327995736e-05
K00793,9.515567762526514e-06,0.00010540478047295098,3.4500915455601114e-05,2.956738564628937e-07,9.55114677647367e-06,3.965145577346013e-06,3.699184131033474e-05,2.8603581601670843e-05
K22597,0.0,7.495211217203854e-05,5.3694357134853465e-06,9.833448098826911e-06,4.0973184135949776e-05,2.191300940381147e-05,4.716042379600513e-05,2.860023047430245e-05
K08162,6.393165087396275e-05,5.776093134366809e-05,5.913533361648641e-06,3.983419100007787e-06,1.85343574215274e-05,5.895224222997609e-06,4.3987761756464253e-05,2.8572411154325216e-05
K00261,0.0,0.0,1.4554603677840635e-05,2.8838254230925155e-05,1.8690326459003546e-05,4.945369664927934e-06,0.00013283203913868515,2.8551513310197487e-05
K03326,1.91603374824484e-05,7.833712520215496e-05,4.177867975003136e-05,0.0,4.435191934798178e-05,7.322371560917903e-07,1.53741496888113e-05,2.8533492661074228e-05
K11732,0.0,3.76416661774159e-05,2.8572958427966098e-05,1.4937821625029202e-05,4.227122453234905e-05,3.9843049439285414e-05,3.6467583225102234e-05,2.8533471918163987e-05
K06187,2.1794966819300005e-05,4.2720850575129926e-05,5.486989270206603e-06,1.087375926021837e-05,4.391693279570622e-05,2.5275843093868266e-05,4.931783710786544e-05,2.8483882703184978e-05
K12972,3.4242533319533225e-05,9.123826302402309e-05,1.3474200551903254e-05,5.477743469846035e-05,0.0,0.0,5.588511335637774e-06,2.8474420418508243e-05
K00484,9.440464639243239e-05,2.1419072201990612e-05,2.403870871746605e-05,0.0,1.2058628547846956e-05,4.258906512749001e-05,4.740487542935504e-06,2.846437264716593e-05
K08484,5.480462042280181e-05,1.4948573177489316e-05,0.0,9.208335133891665e-05,1.3808551604000575e-05,1.0665693864532746e-05,1.2826819579070155e-05,2.844822999811589e-05
K00245,0.0,4.9165415482920144e-05,5.475131609029601e-06,1.5673004626910665e-05,4.004060972291899e-05,2.8950467895561497e-05,5.9721172645531016e-05,2.8432257426124557e-05
K13891,1.1462745168231674e-05,1.4869295915047546e-05,5.9279668229885514e-05,8.178066723371617e-05,0.0,0.0,3.153898387492748e-05,2.8418765774544055e-05
K00105,5.7237814918301635e-06,1.5778919583195294e-05,3.3091778966642104e-05,0.0,5.267358887086933e-05,5.055471678933294e-05,4.079875568831779e-05,2.8374505912883946e-05
K00673,3.4732855479224276e-05,7.39269746468054e-05,0.0,4.4896026255188966e-05,5.066998190789033e-06,0.0,3.9711673700503614e-05,2.8333504038930183e-05
K00705,0.0,5.538724025653186e-05,1.8360973422306787e-05,0.0,6.360802808847692e-05,0.0,6.0963366105134644e-05,2.8331372553207173e-05
K19234,7.413164181390324e-05,2.261207029525941e-05,9.55341306218499e-06,1.573961535054854e-05,5.305088413007988e-05,1.0287457997494979e-05,1.2849332458851673e-05,2.831777358690325e-05
K18691,1.4431928469489246e-05,3.442396687686183e-05,4.073972737182091e-05,4.959422081462154e-06,0.0,2.211629101919553e-05,8.154277555023003e-05,2.8316301624151384e-05
K00605,0.0,4.5856537786654445e-05,2.9042509845927918e-05,5.416445687578514e-05,1.376973562034856e-05,4.747554878330815e-06,5.049705383080956e-05,2.8296835548265205e-05
K02240,1.2482900589720024e-05,5.528358524539356e-05,5.74232447132783e-06,8.539389483922296e-06,5.3089966862438297e-05,5.258053670676217e-06,5.758299845911421e-05,2.828274554037035e-05
K00865,3.808059872821961e-05,5.921069421076256e-05,5.814531309087817e-06,3.355399099633698e-05,1.601552934987633e-05,4.747554878330816e-06,4.0304530356959385e-05,2.824677568993907e-05
K09891,5.939484008138082e-05,2.4369060914724423e-05,4.721047861566656e-06,9.850308670260114e-05,4.721047861566657e-06,0.0,5.822130355854767e-06,2.8218744825384925e-05
K06190,1.1747306528324143e-05,4.920659118699763e-06,6.573051159855495e-05,3.11545858234448e-05,1.9576091709774994e-06,7.329814861267161e-05,8.474746569132616e-06,2.818336677454363e-05
K02821,9.194562425795376e-06,5.628274919204628e-05,0.0,2.5816576636248775e-05,6.580670637961894e-05,5.472413499169352e-06,3.470124453770305e-05,2.8182036095797398e-05
K03168,0.0,3.2981127314203296e-05,1.7876919472664155e-05,2.8181055185465708e-05,6.365928661921477e-05,5.00245963583736e-06,4.932415137431222e-05,2.8146428514528214e-05
K11527,2.3338893746245834e-05,2.0488243198444575e-05,8.838554878600242e-06,3.967537665169724e-06,3.595692550112734e-05,0.0,0.0001043963153884984,2.8140924339726588e-05
K07137,1.6669715588663065e-05,2.9618310212808136e-05,1.045271315541586e-05,4.556823011668974e-05,1.1931615424219025e-05,2.7621358876582923e-05,5.510620898311026e-05,2.8138307479641284e-05
K02532,4.557371031802403e-05,7.880896723632132e-05,0.0,1.174675042560376e-05,8.231916126652974e-06,5.96310307902131e-06,4.651496248348727e-05,2.8119915667015813e-05
K00228,7.930291154692026e-06,0.00010265026665908377,2.007423634074755e-05,3.0191411290243006e-05,7.397630930452262e-06,2.355982655963233e-05,4.959422081462154e-06,2.8109012145187587e-05
K02454,1.1050336240211004e-05,7.979908587271152e-05,2.0079016743978666e-05,3.1603972471133076e-05,2.6034670354621766e-05,5.904294286839657e-06,2.2291297145098316e-05,2.8108953302084857e-05
K19353,3.1343878602270996e-05,0.00010261847824655955,5.955003155451084e-06,0.0,2.3779285519287274e-05,1.0920109885821366e-05,2.214305953600946e-05,2.8108544992199965e-05
K12255,2.3126498741131173e-05,3.867527326244748e-05,0.0,5.941734450574496e-06,4.509884384954817e-05,2.8206204150859772e-05,5.554677478600434e-05,2.8085047034366493e-05
K08970,9.703522238450978e-05,3.73652558263337e-05,0.0,1.5612738078172363e-05,2.04668509336814e-05,2.961438344822146e-06,2.3057587933049335e-05,2.8071299071509815e-05
K00380,4.436482784633057e-06,5.328752916056058e-05,5.455116566227679e-06,0.0,1.168009364299085e-05,7.879641232831264e-05,4.259412854705541e-05,2.8035680432825744e-05
K01138,1.4622154658925527e-05,0.00011911735466002302,9.537409461382149e-06,0.0,1.2101335813341773e-05,1.0579157528249896e-05,3.012876057003373e-05,2.801231038456516e-05
K11891,2.207744240202796e-05,7.28171176338825e-05,0.0,1.0567534890768272e-05,9.74284783459705e-06,1.1566803886350974e-05,6.929001193200539e-05,2.8008822654233163e-05
K11903,8.880065671179274e-05,1.1145206239528526e-05,1.565987364262129e-05,4.3326820569144844e-05,6.613267188655964e-07,0.0,3.641317845599344e-05,2.8001008905420917e-05
K03602,4.557154390088752e-05,5.834335576226001e-05,6.358877828331948e-07,2.5047865135032206e-05,1.258625250031754e-05,0.0,5.365452232374216e-05,2.797706105786752e-05
K00024,0.0,8.16331344236484e-05,9.761599238150549e-06,1.1792298008974055e-05,5.370366895148035e-05,0.0,3.876258508296754e-05,2.7950469386460125e-05
K00108,0.0,2.5090225937943453e-05,2.9704330779599594e-06,9.709246325908917e-05,9.941007721122214e-06,4.023256469521392e-06,5.647570824475997e-05,2.7941870672913733e-05
K07314,3.152031934106061e-05,2.6307111614669087e-05,3.1661130195156326e-05,5.863357129481469e-06,2.5602068415413058e-05,6.190750060089096e-05,1.2274251542846714e-05,2.7876534119931174e-05
K07778,0.0,2.8242314141617997e-05,1.7679244490249333e-05,0.0001273453684985318,1.514802925018791e-05,0.0,6.72011820820597e-06,2.7876439226970433e-05
K11735,1.7299895014642154e-05,8.232279081597183e-05,1.7377000642500535e-05,5.76658909900465e-06,1.0350571947822844e-05,2.204543381455396e-05,3.9925366463133745e-05,2.7869663971089963e-05
K03808,0.0,2.9658971463679397e-05,0.0,0.00011449627463942048,2.801771371778596e-05,8.541088578748115e-06,1.4347432867662892e-05,2.786592589532812e-05
K01714,6.268903538671132e-06,8.002804881784817e-05,0.0,1.645352723460007e-05,4.087042034201798e-05,3.485151742252279e-07,5.10840183210165e-05,2.7864776204054153e-05
K01951,4.568081449859609e-06,2.7654624633144897e-05,0.0,2.470710274703015e-05,2.0148435889594744e-05,0.0,0.00011780446437460673,2.7840387013462304e-05
K11746,0.0,7.396629413309027e-05,2.1041328751906405e-05,3.0685318820912035e-05,0.0,5.346082923489602e-05,1.5686175819023584e-05,2.7834278108546905e-05
K01696,2.890980621130501e-05,6.37798427237163e-05,1.2195195731101158e-05,0.0,3.261277665160738e-05,5.049859640636544e-06,5.217600380379265e-05,2.7817640680308432e-05
K05776,0.0,4.350033642259292e-05,1.0787812666385681e-05,2.5699083214560774e-05,1.1440925471079961e-05,0.0,0.00010329291459780445,2.7817296053203398e-05
K07079,0.0,6.31573248568236e-05,0.0,2.324987194047923e-05,3.0110975545306376e-05,1.596102514273749e-05,6.209555738241097e-05,2.779639355253681e-05
K02992,4.436482784633058e-06,3.019545881884224e-05,0.0,2.3022796714711867e-06,0.00011251778107697658,0.0,4.510796941243411e-05,2.7794281680622453e-05
K00350,2.8846408972214744e-05,2.109478848974763e-05,5.709809631378256e-06,3.0473306366956175e-05,4.310741046809314e-05,0.0,6.526779119752506e-05,2.778564501798786e-05
K07230,4.764002524360866e-06,9.234054018778249e-05,1.0153502896533074e-05,2.8207300105960264e-05,2.0908505416910072e-05,7.11073131440326e-06,3.093550213786657e-05,2.777429779768809e-05
K03581,4.46347987331594e-06,7.633858713405168e-05,1.082422402187352e-05,6.023099985740809e-06,5.864890584601245e-06,2.6919099679946217e-05,6.396170160601034e-05,2.7770726126505678e-05
K03291,1.6184846176127783e-05,6.102224584507204e-05,0.0,1.5386717377304693e-05,4.350113633671769e-05,3.263806627993401e-05,2.5542138902878044e-05,2.7753592988290605e-05
K00962,0.0,5.080046059857646e-05,0.0,3.8249497212966355e-07,3.944263550855723e-05,2.236877287377069e-05,8.112584950691633e-05,2.77314590657072e-05
K03564,0.0,6.750171430093161e-05,3.5918209571013786e-05,1.4828165460919948e-05,1.1200841738345752e-05,8.994683271167575e-06,5.5632613962315326e-05,2.7725175472099144e-05
K00145,0.0,5.741681447696748e-06,2.420239771680581e-05,4.416652316459999e-05,1.1539807191674893e-05,1.2863451263452802e-05,9.52075545121537e-05,2.7674487899483418e-05
K19337,3.003992553491212e-05,3.870630041901804e-05,4.4556496169399395e-06,4.583708287411991e-06,6.22297454280872e-05,2.5999858037685228e-05,2.692595901437462e-05,2.7563020905489877e-05
K02313,5.890047074764871e-06,6.447219519203237e-05,1.4409971241633131e-05,1.051529183999708e-05,4.9694019803715765e-05,0.0,4.777006593729388e-05,2.75359415842053e-05
K02067,1.2007649303047842e-05,6.778422022103433e-05,3.11443881455558e-05,5.073089506803103e-06,0.0,1.6655176817245767e-05,5.996351400555943e-05,2.751829114274947e-05
K02864,1.4055556384897783e-05,1.4711982523901804e-05,0.0,5.387975502555158e-05,0.0,2.1254513266617708e-05,8.870051036226643e-05,2.75146167947479e-05
K11927,1.645433820240802e-05,1.8491095932173375e-05,5.544808412191925e-06,2.6991865255030818e-05,5.832791590687588e-05,2.5337757553522843e-05,4.14411554540119e-05,2.7512705245173533e-05
K18840,1.6040932467624845e-05,6.591711549393034e-05,8.68854403555094e-06,5.591127489350214e-06,3.538164150130358e-05,4.491400183967753e-06,5.640198065540648e-05,2.750182026101916e-05
K09901,0.0,9.7688260974748e-05,6.575252707460866e-06,1.5519449803015847e-05,2.4197746765034543e-05,3.133593903006187e-05,1.7162350316840938e-05,2.7496999942451722e-05
K01755,0.0,6.459242425983409e-05,0.0,4.7104380202184e-05,3.39689401387226e-05,4.027076785114011e-06,4.2749141249374664e-05,2.7491708947889907e-05
K13789,4.031211541458381e-05,4.202606638582814e-05,1.2020869715174916e-05,2.5700307318073392e-05,2.1780009664933047e-05,9.637351908911948e-06,4.085676570194013e-05,2.747621230134934e-05
K01695,1.1721041738414239e-05,4.497986729041316e-05,3.952298638288977e-06,0.0,1.1434829721588378e-05,2.3510352457720884e-05,9.66266814915581e-05,2.7460724476854818e-05
K19265,9.713688929522105e-06,7.087434681204642e-05,2.209284909706851e-05,1.6290663338708423e-05,4.05199770093134e-05,0.0,3.261589421440883e-05,2.7443917057295385e-05
K00737,0.0,1.726003835708478e-05,5.660808047411404e-06,0.0,1.2297895640946156e-05,0.00015666038363523215,0.0,2.7411303668667786e-05
K07054,0.0,5.822294359227314e-05,1.151300610053876e-05,2.6875969003199308e-05,7.03134345485088e-05,5.448387574735803e-06,1.9451026643040154e-05,2.7403538208899423e-05
K04082,4.138798415416551e-05,1.700702538960062e-05,1.1862785152897473e-05,0.0,5.257894050272681e-05,4.756764417879128e-05,2.1332193943209777e-05,2.7390939045913067e-05
K09773,1.879421316737533e-05,3.282817273770733e-05,0.0,4.095472263546921e-05,6.394550020529835e-05,2.0536762501459282e-05,1.4652715482379406e-05,2.7387440961384127e-05
K02342,9.641857205187437e-06,2.706662261574149e-05,0.0,5.162028409864122e-05,1.8060697590377712e-05,8.561751903156262e-06,7.672421360991928e-05,2.738220386043192e-05
K03430,1.606622368734081e-05,8.546251511901918e-06,2.1197715886163162e-05,2.030889245678948e-05,7.13343760136287e-05,0.0,5.41599765109041e-05,2.7373348009532596e-05
K12372,8.82911583772633e-05,0.0,2.960124725725943e-06,1.7544182457056743e-05,1.0515544827596717e-05,0.0,7.218578714632122e-05,2.735668536199485e-05
K00677,7.249993723483852e-05,3.1029085415673595e-05,0.0,2.673706831873108e-05,5.087032007843978e-05,0.0,1.03282149871203e-05,2.7352089433543326e-05
K01619,5.092607979547322e-05,6.039065932238995e-05,0.0,8.415587987886221e-06,2.4978239060921463e-05,0.0,4.669200657900922e-05,2.7343224677954293e-05
K03548,2.981361823647819e-06,1.2843655034524837e-05,1.7413862088882286e-05,4.290379260531881e-05,5.6235487037738514e-05,1.587459978955738e-05,4.311161233888222e-05,2.733776724550741e-05
K16013,3.838275483229218e-05,1.8333511958284274e-05,5.728089114380402e-06,3.168514772988547e-05,2.9588341404190585e-05,3.873793672226604e-05,2.8825842343011873e-05,2.732594630061583e-05
K09798,0.00010261951835845563,1.7050345658243105e-05,7.26164375607403e-07,0.0,2.0383089621139975e-05,0.0,5.041472472312504e-05,2.731340610522445e-05
K00121,3.062336400111333e-05,1.314012844425616e-05,0.0,4.235184537438974e-05,4.213514278249153e-05,4.522880970387351e-05,1.766101325017519e-05,2.7305757650899925e-05
K07074,1.9965899489474908e-05,5.8068554964308524e-05,2.606667043002718e-05,1.5641763069724895e-05,1.038173273771222e-05,3.902563302169578e-05,2.1894036542101794e-05,2.7292041465006473e-05
K04485,4.436482784633057e-06,6.947349089785113e-05,2.3354858269766906e-05,1.030906218636797e-05,5.403688558306342e-06,2.059119000892674e-05,5.7437032851954385e-05,2.7286543651115217e-05
K09125,2.1803614296755005e-05,6.698280229710838e-05,0.0,9.63431544302365e-06,4.2329306188123806e-05,5.068284021687547e-06,4.5075364830240316e-05,2.7270526725276956e-05
K11939,2.9564990126510683e-06,4.2128263088824306e-05,4.434748518976602e-06,4.872518968018819e-05,3.293602243157516e-05,2.4646491434684942e-05,3.5061555757834476e-05,2.7269824274962104e-05
K06173,0.0,7.7555250002454e-05,7.070843902880192e-06,4.047370387300878e-06,4.7332452469055916e-05,2.4145384521521473e-05,3.052691310027261e-05,2.723974491192644e-05
K02358,4.736199561161508e-06,4.112031266481382e-05,1.860669254267114e-05,4.750081076636611e-06,4.759299495706917e-05,0.0,7.365504990161974e-05,2.7208761529138852e-05
K13888,4.417883948987771e-05,9.058968556758959e-05,5.076751448266537e-06,8.633408659190963e-06,3.1852774989437e-05,0.0,1.0115039388818976e-05,2.720664279188296e-05
K08316,8.109611032720872e-06,9.576220239056322e-05,1.4761977356099292e-05,2.6005808169981077e-05,9.779394194329585e-06,0.0,3.60015290206779e-05,2.720293173776742e-05
K00703,0.0,4.976296989258593e-05,0.0,5.994989766081549e-05,1.6677629891180776e-05,0.0,6.386423503374823e-05,2.7179247496904348e-05
K07056,5.064451491252956e-06,2.932713579606177e-05,5.257358198534671e-06,2.1049164567448984e-05,4.155432263741796e-05,3.7872359589667287e-05,4.99612244791802e-05,2.715514525136626e-05
K20035,5.711941802167372e-06,3.9435402530071615e-06,1.6806930387177305e-05,3.285630169874397e-05,3.695356583143809e-05,9.305272463167203e-06,8.4396230474199e-05,2.7139111844271443e-05
K03269,6.856987408502706e-06,3.718301072901013e-05,8.582835867117748e-06,6.151940302234249e-05,2.977501577725542e-06,1.9689976691673864e-05,5.296144453429032e-05,2.7110165690094684e-05
K03078,6.645083340257115e-05,2.7917336833777085e-05,3.7049160576041766e-05,1.3359603028040473e-05,2.8792250821002173e-05,5.807895919424013e-06,1.0219311009612078e-05,2.7085198798638398e-05
K09906,0.0,0.00011070440432295282,1.068207785986432e-05,3.7808192325007057e-05,1.0358544568430196e-06,2.632879682569283e-05,2.9656962882243684e-06,2.7075003154083488e-05
K11733,3.239190454848616e-05,6.41991195251927e-05,0.0,1.3826619607138706e-05,6.467282028881912e-05,0.0,1.4388891906306096e-05,2.7068479410848966e-05
K00873,0.0,3.94723710089662e-05,0.0,1.5139581143422385e-05,4.002392162431302e-05,0.0,9.476564030908604e-05,2.7057359155112523e-05
K03310,2.69720396105178e-05,6.840537800559009e-05,5.414462904259471e-06,4.306325501580648e-05,4.750081076636611e-06,1.5170951732513298e-05,2.5271169379566073e-05,2.700676253212712e-05
K01993,2.7643254766567945e-05,1.3926610219981552e-05,0.0,4.442157517233217e-06,3.527153722914787e-05,4.750081076636612e-06,0.00010282789073210203,2.698021879166703e-05
K01966,4.223081568244894e-05,4.9139105526031366e-05,1.0476680180287837e-05,0.0,3.558921269821751e-05,2.7912216914180235e-05,2.3494189045923226e-05,2.6977460006727015e-05
K01252,0.00010951114537711471,9.689694167657368e-06,0.0,4.5375688643084e-05,2.411733380330451e-05,0.0,0.0,2.6956265998737225e-05
K07096,2.976724945514006e-05,4.1094722144014925e-05,5.876915166532647e-06,1.2824701524324178e-05,2.1664223841935887e-05,1.0916754830146096e-05,6.651124430070312e-05,2.6950830180399557e-05
K02455,0.0,9.540980933153867e-05,2.8829777181152105e-06,0.0,3.694373076758709e-05,4.256444578812646e-05,1.0787653322703678e-05,2.694123098972444e-05
K00116,0.0,3.0039925534912117e-06,7.553248202739293e-05,3.566317083762233e-05,3.7403700180877938e-06,6.134864755440079e-05,9.132998792086215e-06,2.6917380254725897e-05
K10536,2.9543432321210105e-06,0.00012758392007922024,6.064726831682177e-06,2.300586519285106e-05,1.8588284089758607e-05,0.0,1.0171417384820008e-05,2.6909793830064728e-05
K06197,1.8343747840517692e-05,0.00012995330415596464,0.0,1.2634513297350242e-05,0.0,1.3798812070009235e-05,1.362607619173286e-05,2.690806479365352e-05
K10805,4.412612981344022e-05,9.992160861176379e-05,0.0,5.318330179138706e-06,1.7444848694267547e-05,5.5654817559579455e-06,1.596665908113147e-05,2.6906151162242814e-05
K04564,4.0684471529022674e-05,3.107605952365292e-05,0.0,8.883173207309982e-06,3.256797288338391e-05,1.4267537214412228e-06,7.352542040410352e-05,2.688055018127346e-05
K07686,2.6343444514954734e-05,3.342777540846694e-05,2.8229380050327157e-05,2.1698552162730433e-05,2.958863718357389e-06,2.1839982347056597e-05,5.354770194183214e-05,2.6863671449103627e-05
K13498,0.0,7.977819567756602e-05,1.1602307261723753e-05,4.450832698435141e-06,5.015584782053726e-06,0.0,8.707527011163181e-05,2.684602721877292e-05
K01173,7.808038419314328e-05,2.446878430335604e-05,1.6784692654597646e-05,3.992355719082445e-06,3.1737935670387894e-05,0.0,3.2808466489135137e-05,2.6838945575671778e-05
K19355,2.1399533570518985e-05,4.100289083113938e-05,1.944028623587722e-05,1.9708293783474444e-05,1.679059601078984e-05,0.0,6.950979341056949e-05,2.6835913406052766e-05
K12940,1.3194669657323926e-05,5.637907499159615e-06,0.0,0.00010797675492804487,3.452014003529438e-05,1.92157169557161e-05,7.066133921734461e-06,2.680161757103905e-05
K03672,1.1128094369979344e-05,7.646004299701294e-05,1.4330865952820797e-05,0.0,1.6806341078702037e-05,3.978648268192988e-05,2.8649446071631963e-05,2.6737324736010995e-05
K09999,6.257367871772475e-05,3.837681224321062e-05,0.0,6.828717350261808e-05,0.0,0.0,1.7834156806728117e-05,2.672454589575451e-05
K01776,2.2222601528124506e-05,4.145954193591537e-05,3.983419100007787e-06,1.44450186692027e-05,1.2400060979123406e-05,1.4720602955897076e-05,7.77112289827844e-05,2.670606773586503e-05
K00259,3.5031408838429606e-05,6.353795990989507e-05,0.0,5.805265846286723e-06,5.116045227378507e-05,0.0,3.1198463002178035e-05,2.6676221410082075e-05
K05595,7.17299242146385e-05,6.313017892602836e-05,3.94683296763459e-06,1.5822159693098428e-05,6.63430051793756e-06,0.0,2.5271328625337933e-05,2.664781784923934e-05
K14393,4.458178782042867e-06,2.1266533772441326e-05,0.0,5.929986703839137e-06,2.612880422679533e-05,9.584293646258217e-05,3.2903816003598764e-05,2.6647179421614228e-05
K06901,5.534856841414816e-06,0.00012424956267972613,0.0,3.831652228617568e-06,3.5682360652941466e-05,0.0,1.7165025029474864e-05,2.6637636776024978e-05
K02453,0.0,8.789214948026045e-05,5.8620723345243405e-06,0.0,3.250051449429006e-05,0.0,6.010846719832782e-05,2.6623314786771806e-05
K03588,0.0,0.00012118030224922175,2.3676506025138517e-05,0.0,3.975149098197091e-06,5.834107549207829e-06,3.154973024546281e-05,2.660225645246114e-05
